Title,Category
"Child of a Dead God: A Novel of the Noble Dead (Series One, Bk. 6)","Fiction , Fantasy , Epic"
No Rest for the Witches,"Fiction , Romance , Fantasy"
"Seduced by Magic (Magic Series, Book 2)","Fiction , Romance , Fantasy"
"Master of Darkness (Primes Series, Book 4)","Fiction , Romance , Fantasy"
"The Iron Hunt (Hunter Kiss, Book 1)","Fiction , Fantasy , General"
The Dragon Heir,"Young Adult Fiction , Fantasy , General"
"Royal Blood (Vampire Kisses, Book 6)","Young Adult Fiction , Fantasy , General"
Vampire Kisses: The Beginning (Vampire Kisses / Kissing Coffins / Vampireville) (Vampire Kisses (Quality)),"Young Adult Fiction , Fantasy , General"
"Blue Moon (The Immortals, Book 2)","Young Adult Fiction , Fantasy , General"
"A Sorcerer's Treason: A Novel of Isavalta (Isavalta, Book 1)","Fiction , Fantasy , Epic"
"The Coffin Club (Vampire Kisses, Book 5)","Young Adult Fiction , Fantasy , General"
"Blood Promise (Vampire Academy, Book 4)","Young Adult Fiction , Fantasy , General"
Ariana: The Making of a Queen : A Novel,"Fiction , Fantasy , General"
"Born of Fire (The League, Book 2)","Fiction , Romance , Fantasy"
Private Demon: A Novel of the Darkyn,"Fiction , Romance , Fantasy"
Wyvernhail: The Kiesha'ra: Volume Five,"Young Adult Fiction , Fantasy , General"
"Born of Ice (League, No 3)","Fiction , Romance , Fantasy"
The Giver (Newberry Medal Book),"Young Adult Fiction , Fantasy , General"
Wolfcry: The Kiesha'ra: Volume Four,"Young Adult Fiction , Fantasy , General"
"The Vampire Queen's Servant (Vampire Queen, Book 1)","Fiction , Romance , Fantasy"
"Wake (Wake Series, Book 1)","Young Adult Fiction , Fantasy , General"
"Gone (Wake Trilogy, Book 3)","Young Adult Fiction , Fantasy , General"
The Vampire Diaries - The Return: Nightfall,"Young Adult Fiction , Fantasy , General"
"Millennium Snow, Vol. 2","Young Adult Fiction , Fantasy , General"
"Shadowland (The Immortals, Book 3)","Young Adult Fiction , Fantasy , General"
To Love Mercy,"Fiction , Fantasy , General"
"The Last Stormlord (Stormlord, 1)","Fiction , Fantasy , Epic"
"The Becoming (The Anna Strong Chronicles, Book 1)","Fiction , Fantasy , General"
"Born To Be Wild (The Others, Book 15)","Fiction , Fantasy , Contemporary"
Wings,"Young Adult Fiction , Fantasy , General"
"The Grand Crusade (The DragonCrown War Cycle, Book 3)","Fiction , Fantasy , Epic"
"Thirst, no. 1 : Human urges, Fatal, Consequences","Young Adult Fiction , Fantasy , General"
Take a Thief (Valdemar),"Fiction , Fantasy , Historical"
The Reckoning,"Young Adult Fiction , Fantasy , General"
"The Last Watch (Watch, Book 4)","Fiction , Fantasy , General"
The Short Second Life of Bree Tanner: An Eclipse Novella (The Twilight Saga),"Young Adult Fiction , Fantasy , General"
"Dead in the Family (Sookie Stackhouse/True Blood, Book 10)","Fiction , Fantasy , Contemporary"
Eclipse (Twilight Sagas),"Young Adult Fiction , Fantasy , General"
"Dead And Gone (Sookie Stackhouse/True Blood, Book 9)","Fiction , Fantasy , General"
Spirit Bound,"Young Adult Fiction , Fantasy , General"
My Name Is Memory,"Fiction , Fantasy , Contemporary"
"Infinity (Chronicles of Nick, 1)","Young Adult Fiction , Fantasy , General"
Midnight Alley,"Young Adult Fiction , Fantasy , General"
"Hunted: A House of Night Novel (House of Night Novels, 5)","Young Adult Fiction , Fantasy , General"
Carpe Corpus,"Young Adult Fiction , Fantasy , General"
The Vampire Diaries: Shadow Souls (The Return: Vol. 2),"Young Adult Fiction , Fantasy , General"
"Green (The Circle, Book 0: The Beginning and the End)","Fiction , Christian , Fantasy"
"From Dead to Worse (Sookie Stackhouse/True Blood, Book 8)","Fiction , Fantasy , General"
The Magician (The Secrets of the Immortal Nicholas Flamel),"Young Adult Fiction , Fantasy , General"
Fablehaven (1),"Young Adult Fiction , Fantasy , General"
Glass Houses,"Young Adult Fiction , Fantasy , General"
"Torn (Blood Lily Chronicles, Book 2)","Fiction , Fantasy , Contemporary"
"What's a Ghoul to Do? (Ghost Hunter Mysteries, Book 1)","Fiction , Fantasy , Contemporary"
"Poltergeist (Greywalker, Book 2)","Fiction , Fantasy , General"
The Secret Circle: The Captive Part II and The Power,"Young Adult Fiction , Fantasy , General"
"Eighth Grade Bites (Chronicles of Vladimir Tod, Book 1)","Young Adult Fiction , Fantasy , Contemporary"
The Dragon at War,"Fiction , Fantasy , General"
"Dragonshadow (Winterlands, No. 2)","Fiction , Fantasy , Action & Adventure"
"Jarka Ruus (High Druid of Shannara, Book 1)","Fiction , Fantasy , Epic"
The Grey King (The Dark is Rising Sequence),"Young Adult Fiction , Fantasy , General"
"Thirst No. 2: Deepest Desire, Instant Remorse","Young Adult Fiction , Fantasy , General"
The Last Battlemage (Dragon Nimbus History),"Fiction , Fantasy , General"
Airborn,"Young Adult Fiction , Fantasy , General"
City of the Beasts,"Young Adult Fiction , Fantasy , General"
"Daemons are Forever (Secret Histories, Book 2)","Fiction , Fantasy , General"
"White Witch, Black Curse (The Hollows, Book 7)","Fiction , Fantasy , Contemporary"
The Looking Glass Wars,"Young Adult Fiction , Fantasy , General"
The Last Prince of Ireland: A Novel,"Fiction , Fantasy , Historical"
Waifs and Strays,"Young Adult Fiction , Fantasy , General"
Ice Land: A Novel,"Fiction , Romance , Fantasy"
The Shadowmancer Returns: The Curse of Salamander Street,"Young Adult Fiction , Fantasy , General"
"Blood and Memory (The Quickening, Book 2)","Fiction , Fantasy , General"
"Tenth Grade Bleeds: The Chronicles of Vladimir Tod, No.3","Young Adult Fiction , Fantasy , Contemporary"
"Krondor the Assassins (The Riftwar Legacy, Book 2) (Riftwar Legacy, 2)","Fiction , Fantasy , Epic"
"The Van Alen Legacy (Blue Bloods, Book 4)","Young Adult Fiction , Fantasy , General"
Heartlight,"Fiction , Fantasy , Contemporary"
"Spirits White as Lightning (Bedlam Bard, Book 5)","Fiction , Fantasy , General"
"Bad Moon Rising: A Dark-Hunter Novel (Dark-Hunter Novels, 13)","Fiction , Romance , Fantasy"
A String in the Harp,"Young Adult Fiction , Fantasy , General"
"Blood Noir: An Anita Blake, Vampire Hunter Novel","Fiction , Fantasy , Contemporary"
Mother of Winter (Darwath),"Fiction , Fantasy , General"
Revelation (Rai Kirah),"Fiction , Fantasy , Epic"
Wizard's First Rule (Sword of Truth),"Fiction , Fantasy , Epic"
"City of Glass (The Mortal Instruments, Book 3)","Young Adult Fiction , Fantasy , General"
"Changeling (Sweep, No. 8)","Young Adult Fiction , Fantasy , General"
Beastly (Kendra Chronicles),"Young Adult Fiction , Fantasy , General"
"First Truth (Truth, Book 1)","Fiction , Fantasy , General"
"Witchblade Volume 2: Awakenings (Witchblade, 2)","Comics & Graphic Novels , Fantasy"
"The Candidates (Delcroix Academy, Book 1)","Young Adult Fiction , Fantasy , General"
"Infidel (The Lost Books, Book 2) (The Books of History Chronicles)","Young Adult Fiction , Fantasy , General"
Stravaganza City Of Masks,"Young Adult Fiction , Fantasy , Historical"
"Thunderbird Falls (The Walker Papers, Book 2)","Fiction , Romance , Fantasy"
"Once Bitten, Twice Shy (Jaz Parks, Book 1)","Fiction , Fantasy , Contemporary"
"Bitten to Death (Jaz Parks, Book 4)","Fiction , Fantasy , Contemporary"
The Quillan Games (7) (Pendragon),"Young Adult Fiction , Fantasy , General"
Ruler of the Realm (Faerie Wars Chronicles),"Young Adult Fiction , Fantasy , General"
"DragonQuest (Dragon Keepers Chronicles, Book 2)","Fiction , Christian , Fantasy"
"Legend of the Celtic Stone (Caledonia Series, Book 1)","Fiction , Fantasy , Historical"
The Rivers of Zadaa (6) (Pendragon),"Young Adult Fiction , Fantasy , General"
"Abarat: Days of Magic, Nights of War","Young Adult Fiction , Fantasy , General"
The Gates of Dawn: Volume II of the Chronicles of Blood and Stone,"Fiction , Fantasy , Historical"
Divine Madness,"Fiction , Romance , Fantasy"
The Spirit Lens: A Novel of the Collegia Magica,"Fiction , Fantasy , General"
Over the Moon,"Fiction , Romance , Fantasy"
"The Devil Inside (Morgan Kingsley, Exorcist, Book 1)","Fiction , Fantasy , General"
Kushiel's Justice (Kushiel's Legacy),"Fiction , Fantasy , Epic"
The Magickers: The Magickers #1,"Fiction , Fantasy , Contemporary"
The Curse of Arkady: The Magickers #2,"Fiction , Fantasy , Contemporary"
Falcondance: The Kiesha'ra: Volume Three,"Young Adult Fiction , Fantasy , General"
"Into a Dark Realm (The Darkwar Saga, Book 2)","Fiction , Fantasy , Epic"
"Wrath of a Mad God: Book Three of the Darkwar Saga (Darkwar Saga, 3)","Fiction , Fantasy , Epic"
She's a Witch Girl,"Young Adult Fiction , Fantasy , General"
Owl in Love,"Young Adult Fiction , Fantasy , General"
Summer Light: A  Novel,"Fiction , Fantasy , Urban"
Crimson City,"Fiction , Romance , Fantasy"
"Devlin's Luck (Sword of Change, Book 1)","Fiction , Fantasy , Epic"
"Hush, Hush","Young Adult Fiction , Fantasy , General"
"Crescendo (The Hush, Hush Saga)","Young Adult Fiction , Fantasy , General"
Zack: Armed and Dangerous,"Fiction , Romance , Fantasy"
The Veil of Gold,"Fiction , Fantasy , General"
"Glass Dragons (The Moonworlds Saga, Book 2)","Fiction , Fantasy , Epic"
A Princess of Roumania,"Fiction , Fantasy , Historical"
"The Star Prince (Star Series, Book 2)","Fiction , Romance , Fantasy"
The Iron King,"Young Adult Fiction , Fantasy , General"
"Beyond the Shadows: The Night Angel Trilogy, 3 (Night Angel, 3)","Fiction , Fantasy , Epic"
Hidden,"Fiction , Romance , Fantasy"
Warrior Enchantresses,"Fiction , Fantasy , General"
The Children of Wrath (Renshai Chronicles),"Fiction , Fantasy , General"
The Eternal Kiss: 13 Vampire Tales of Blood and Desire,"Young Adult Fiction , Fantasy , General"
Hero,"Young Adult Fiction , Fantasy , General"
Murkmere,"Young Adult Fiction , Fantasy , General"
Last Sacrifice,"Young Adult Fiction , Fantasy , General"
The Gift (Witch & Wizard),"Young Adult Fiction , Fantasy , General"
Eternal Craving (Leisure Paranormal Romance),"Fiction , Romance , Fantasy"
"Witch & Wizard (Witch & Wizard, 1)","Young Adult Fiction , Fantasy , General"
Night Star: A Novel (The Immortals),"Young Adult Fiction , Fantasy , General"
Beautiful Creatures,"Young Adult Fiction , Fantasy , General"
The Broken Sword: King Arthur Returns,"Fiction , Fantasy , Contemporary"
"A Tapestry of Spells (The Nine Kingdoms, Book 4)","Fiction , Romance , Fantasy"
Hell's Belles,"Fiction , Romance , Fantasy"
Elegy Beach,"Fiction , Fantasy , Contemporary"
Falcon's Captive,"Fiction , Romance , Fantasy"
The Dragon Queen (Tales of Guinevere),"Fiction , Fantasy , Historical"
Spirits in the Wires,"Fiction , Fantasy , Contemporary"
Devoured,"Young Adult Fiction , Fantasy , General"
"The Riddle (Pellinor, Book 2)","Young Adult Fiction , Fantasy , General"
A Taste of Magic,"Fiction , Fantasy , Epic"
"The Lost Gate (Mither Mages, 1)","Fiction , Fantasy , Contemporary"
The Awakening (Darkest Powers),"Young Adult Fiction , Fantasy , General"
The Druid Made Me Do It,"Fiction , Romance , Fantasy"
"My Favorite Earthling (Otherworldly Men, Book 2)","Fiction , Romance , Fantasy"
Knight Life,"Fiction , Fantasy , Historical"
Unclean Spirits: Book One of the Black Sun's Daughter,"Fiction , Fantasy , Contemporary"
Mother of Winter (Darwath),"Fiction , Fantasy , General"
"Ral  Grad, Vol. 1 (v. 1)","Comics & Graphic Novels , Manga , Fantasy"
"Strange Angels (Strange Angels, Book 1)","Young Adult Fiction , Fantasy , General"
"Betrayals (Strange Angels, Book 2)","Young Adult Fiction , Fantasy , General"
The Origins of Tolkien's Middle-earth For Dummies,"Fiction , Fantasy , General"
"Tainted (Blood Lily Chronicles, Book 1)","Fiction , Fantasy , Contemporary"
"The Last Apprentice: Curse of the Bane (Book 2) (Last Apprentice, 2)","Young Adult Fiction , Fantasy , Dark Fantasy"
Lament: The Faerie Queen's Deception,"Young Adult Fiction , Fantasy , General"
Chew Volume 1: Tasters Choice,"Comics & Graphic Novels , Fantasy"
The Mice Templar Vol. 1: The Prophecy,"Comics & Graphic Novels , Fantasy"
Witchblade Volume 1: Witch Hunt,"Comics & Graphic Novels , Fantasy"
Killer Of Demons,"Comics & Graphic Novels , Fantasy"
The White Tyger (A Princess of Roumania),"Fiction , Fantasy , Historical"
A Christmas Carol,"Comics & Graphic Novels , Fantasy"
Tumbling After,"Fiction , Fantasy , General"
Pendragon Before the War (Book One of the Travelers),"Young Adult Fiction , Fantasy , General"
Ingo,"Young Adult Fiction , Fantasy , General"
Blue Diablo: A Corine Solomon Novel,"Fiction , Fantasy , General"
"Witch & Wizard (Witch & Wizard, 1)","Young Adult Fiction , Fantasy , General"
Night Lost: A Novel of the Darkyn,"Fiction , Romance , Fantasy"
"The Stranger (The Labyrinths of Echo, Book 1)","Fiction , Fantasy , Epic"
Havemercy,"Fiction , Fantasy , Epic"
The Somnambulist,"Fiction , Fantasy , Historical"
Emerald Magic: Great Tales of Irish Fantasy,"Fiction , Fantasy , Epic"
"Once Dead, Twice Shy (Madison Avery, Book 1)","Young Adult Fiction , Fantasy , General"
"Fragile Eternity (Wicked Lovely, Book 3)","Young Adult Fiction , Fantasy , General"
Dragonhaven,"Young Adult Fiction , Fantasy , General"
Oh. My. Gods.,"Young Adult Fiction , Fantasy , General"
"White Horse, Dark Dragon","Fiction , Fantasy , General"
"Wolfblade (The Hythrun Chronicles: Wolfblade Trilogy, Book 1)","Fiction , Fantasy , Epic"
The Hidden Family: Book Two of Merchant Princes,"Fiction , Fantasy , Contemporary"
Undesired Princess and the Enchanted Bunny,"Young Adult Fiction , Fantasy , General"
Dragonmaster (Dragon Master Trilogy),"Fiction , Fantasy , General"
"Seeing Redd: The Looking Glass Wars, Book Two","Young Adult Fiction , Fantasy , General"
Prom Nights from Hell,"Young Adult Fiction , Fantasy , General"
Yarrow,"Fiction , Fantasy , Contemporary"
Body and Soul: A Novel,"Fiction , Romance , Fantasy"
New Town: A Fable…Unless You Believe,"Fiction , Fantasy , Contemporary"
"Golden: A Retelling of ""Rapunzel"" (Once Upon a Time)","Young Adult Fiction , Fantasy , General"
Dragonsong (Harper Hall Trilogy),"Young Adult Fiction , Fantasy , General"
Echoes of the Great Song: A Novel,"Fiction , Fantasy , General"
Immortal,"Young Adult Fiction , Fantasy , General"
The Magic Dead (Changeling Saga #3),"Fiction , Fantasy , Epic"
The Faerie Path #2: The Lost Queen: Book Two of The Faerie Path,"Young Adult Fiction , Fantasy , General"
The Crow: The Third Book of Pellinor (Pellinor Series),"Young Adult Fiction , Fantasy , General"
"The Rising, The new Kid: Book Two (The New Kid Series)","Young Adult Fiction , Fantasy , General"
"The Lost Queen (Faerie Path, No. 2)","Young Adult Fiction , Fantasy , General"
The Seventh Daughter (The Faerie Path #3),"Young Adult Fiction , Fantasy , General"
Strongbow: The Story of Richard And Aoife,"Fiction , Fantasy , General"
Hourglass (Evernight),"Young Adult Fiction , Fantasy , General"
"Witches Incorporated (Rogue Agent, 2)","Fiction , Fantasy , Paranormal"
The Mermaid's Madness (Princess Novels),"Fiction , Fantasy , General"
Jinx,"Young Adult Fiction , Fantasy , General"
Ghostlight,"Fiction , Fantasy , Contemporary"
Discord's Apple,"Fiction , Fantasy , General"
"The Watcher (Anna Strong Vampire Chronicles, Book 3)","Fiction , Fantasy , Contemporary"
"Stargazer (Evernight, 2)","Young Adult Fiction , Fantasy , General"
"Double Cross (Robot Wars, Book 2)","Young Adult Fiction , Fantasy , General"
What to Do When Your Best Friend Hates You (GENNY IN A BOTTLE),"Young Adult Fiction , Fantasy , General"
Right Hand Magic: A Novel of Golgotham,"Fiction , Fantasy , Contemporary"
The Gathering Dark (Peter Octavian),"Fiction , Fantasy , General"
The Age of Zeus (2) (The Pantheon Series),"Fiction , Fantasy , General"
New Moon (Twilight),"Young Adult Fiction , Fantasy , General"
"Prophecy of the Sisters (Prophecy of the Sisters, 1)","Young Adult Fiction , Fantasy , General"
The Demon's Librarian,"Fiction , Fantasy , General"
"Black Thorn, White Rose","Fiction , Fantasy , General"
Hunting Memories: A Vampire Memories Novel,"Fiction , Fantasy , General"
House of Reeds (In The Time of The Sixth Sun),"Fiction , Fantasy , General"
The Warded Man: Book One of The Demon Cycle,"Fiction , Fantasy , Epic"
The Council of Shadows: A Novel of the Shadowspawn,"Fiction , Fantasy , Contemporary"
A Taint in the Blood: A Novel of the Shadowspawn,"Fiction , Fantasy , General"
Generation Dead: Kiss of Life (A Generation Dead Novel),"Young Adult Fiction , Fantasy , General"
Time and Chance,"Fiction , Fantasy , Historical"
"Bitten in Two (Jaz Parks, Book 7)","Fiction , Fantasy , Paranormal"
Leviathan (The Fallen),"Young Adult Fiction , Fantasy , General"
"Revelations (Blue Blood, Book 3) (Blue Bloods (3))","Young Adult Fiction , Fantasy , General"
The Nameless Day: Book One of 'The Crucible',"Fiction , Fantasy , General"
Abraham Lincoln: Vampire Hunter,"Fiction , Fantasy , Historical"
Miss Peregrine's Home for Peculiar Children,"Young Adult Fiction , Fantasy , General"
"Dead Reckoning (Sookie Stackhouse/True Blood, Book 11)","Fiction , Fantasy , Contemporary"
The Silver Lake (The Warriors of Estavia),"Fiction , Fantasy , General"
"A Wizard in Peace (Chronicles of the Rogue Wizard, Book 4)","Fiction , Fantasy , General"
The Curse of Arkady: The Magickers #2,"Fiction , Fantasy , Contemporary"
X-Rated Bloodsuckers,"Fiction , Fantasy , Contemporary"
My Soul to Take,"Young Adult Fiction , Fantasy , General"
"Black Wings (Black Wings, Book 1)","Fiction , Fantasy , Contemporary"
Tongues of Serpents: A Novel of Temeraire,"Fiction , Fantasy , Historical"
I Never Fancied Him Anyway,"Fiction , Fantasy , Contemporary"
"Living Dead in Dallas (Sookie Stackhouse/True Blood, Book 2) (TV Tie-In)","Fiction , Fantasy , General"
Divine by Choice (Partholon),"Fiction , Fantasy , Contemporary"
Mockingbird: A Novel,"Fiction , Fantasy , General"
Las Vegas Behind the Tables,"Fiction , Fantasy , General"
"Keeper Martin's Tale (Ruin Mist Chronicles, Book 1)","Fiction , Fantasy , Epic"
The Warmasters,"Fiction , Fantasy , General"
Lost In Time (A Blue Bloods Novel),"Young Adult Fiction , Fantasy , General"
"Upland Outlaws (A Handful of Men, Pt 2)","Fiction , Fantasy , General"
"Shadow Fires (Shielder Series, Book 5)","Fiction , Romance , Fantasy"
Water Warp: Daze of Reckoning,"Young Adult Fiction , Fantasy , General"
Poseurs,"Comics & Graphic Novels , Fantasy"
The Gift (Witch & Wizard),"Young Adult Fiction , Fantasy , General"
"Night Runner: A Novel (Night Runner Novels, 1)","Young Adult Fiction , Fantasy , General"
The Salem Witch Tryouts,"Young Adult Fiction , Fantasy , General"
Haunted (The Mediator #5),"Young Adult Fiction , Fantasy , General"
