Title,Category
"Gone (Wake Trilogy, Book 3)","Young Adult Fiction , Fantasy , General"
A Bad Boy Can Be Good for a Girl,"Young Adult Fiction , Romance , General"
Ex-mas,"Young Adult Fiction , Holidays & Celebrations"
"Gone (Gone, 1)","Young Adult Fiction , Science Fiction , General"
The Vampire Diaries - The Return: Nightfall,"Young Adult Fiction , Fantasy , General"
"Millennium Snow, Vol. 2","Young Adult Fiction , Fantasy , General"
Eternal (Tantalize),"Young Adult Fiction , Horror"
"Shadowland (The Immortals, Book 3)","Young Adult Fiction , Fantasy , General"
Fallen,"Young Adult Fiction , Romance , General"
On My Own: Caitlin: Book 4 (Diary of a Teenage Girl),"Young Adult Fiction , Religious , Christian , General"
Ivy,"Young Adult Fiction , Historical , Europe"
Wings,"Young Adult Fiction , Fantasy , General"
"Thirst, no. 1 : Human urges, Fatal, Consequences","Young Adult Fiction , Fantasy , General"
Mediterranean Holiday,"Young Adult Fiction , Social Themes , New Experience"
"Alice, I Think","Young Adult Fiction , Humorous , General"
The Reckoning,"Young Adult Fiction , Fantasy , General"
Persistence of Memory (Den of Shadows),"Young Adult Fiction , Legends, Myths, Fables , General"
Anatomy of a Boyfriend (Anatomy of a... Series),"Young Adult Fiction , Romance , General"
Spanking Shakespeare,"Young Adult Fiction , Humorous , General"
Hot Mess: Summer in the City,"Young Adult Fiction , Girls & Women"
"The Boy Book: A Study of Habits and Behaviors, Plus Techniques for Taming Them (Ruby Oliver Quartet)","Young Adult Fiction , Social Themes , General"
The Devil's Paintbox,"Young Adult Fiction , Historical , United States , 19th Century"
Nobody's Princess (Princesses of Myth),"Young Adult Fiction , Historical , Ancient Civilizations"
Fate,"Young Adult Fiction , Girls & Women"
Goddess of Yesterday,"Young Adult Fiction , Historical , Ancient Civilizations"
Acceleration (Readers Circle),"Young Adult Fiction , Mysteries & Detective Stories"
Nailed,"Young Adult Fiction , School & Education , General"
How Could You Do This to Me Mum? (FAB 5),"Young Adult Fiction , Social Themes , Emotions & Feelings"
The Short Second Life of Bree Tanner: An Eclipse Novella (The Twilight Saga),"Young Adult Fiction , Fantasy , General"
Eclipse (Twilight Sagas),"Young Adult Fiction , Fantasy , General"
"Unbelievable (Pretty Little Liars, Book 4)","Young Adult Fiction , Mysteries & Detective Stories"
"Heartless (Pretty Little Liars, Book 7)","Young Adult Fiction , Social Themes , Friendship"
Spirit Bound,"Young Adult Fiction , Fantasy , General"
"Killer (Pretty Little Liars, Book 6)","Young Adult Fiction , Social Themes , Friendship"
Speak: 10th Anniversary Edition,"Young Adult Fiction , Social Themes , Emotions & Feelings"
"The Carrie Diaries (Carrie Diaries, 1)","Young Adult Fiction , Social Themes , Friendship"
"Pretty Little Liars (Pretty Little Liars, Book 1) (TV Tie-In)","Young Adult Fiction , Social Themes , Friendship"
"Infinity (Chronicles of Nick, 1)","Young Adult Fiction , Fantasy , General"
"Wanted (Pretty Little Liars, Book 8)","Young Adult Fiction , Social Themes , Friendship"
Midnight Alley,"Young Adult Fiction , Fantasy , General"
"Hunted: A House of Night Novel (House of Night Novels, 5)","Young Adult Fiction , Fantasy , General"
Breaking Dawn Special Edition (The Twilight Saga),"Young Adult Fiction , Horror"
The Chocolate War,"Young Adult Fiction , School & Education , General"
Wintergirls,"Young Adult Fiction , Social Themes , Friendship"
Lock and Key,"Young Adult Fiction , Family , Siblings"
"Kiss of Death (Morganville Vampires, Book 8)","Young Adult Fiction , Horror"
Paper Towns,"Young Adult Fiction , Romance , General"
Things Not Seen,"Young Adult Fiction , Science Fiction , General"
Code Talker: A Novel About the Navajo Marines of World War Two,"Young Adult Fiction , Historical , United States , General"
Along for the Ride,"Young Adult Fiction , Family , Parents"
If I Stay,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Carpe Corpus,"Young Adult Fiction , Fantasy , General"
The Adoration of Jenna Fox (The Jenna Fox Chronicles),"Young Adult Fiction , Science Fiction , General"
An Abundance of Katherines,"Young Adult Fiction , Humorous , General"
The Vampire Diaries: Shadow Souls (The Return: Vol. 2),"Young Adult Fiction , Fantasy , General"
Code Orange,"Young Adult Fiction , Mysteries & Detective Stories"
Saving the World: A Maximum Ride Novel (Book 3),"Young Adult Fiction , Mysteries & Detective Stories"
The Secret Circle: The Initiation and The Captive Part I,"Young Adult Fiction , Horror"
Copper Sun,"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Mad Dogs (CHERUB #8),"Young Adult Fiction , Action & Adventure , General"
"Crocodile Tears (Alex Rider, No. 8)","Young Adult Fiction , Action & Adventure , General"
Graceling,"Young Adult Fiction , Girls & Women"
The Magician (The Secrets of the Immortal Nicholas Flamel),"Young Adult Fiction , Fantasy , General"
Fablehaven (1),"Young Adult Fiction , Fantasy , General"
"Deadly Little Secret (A Touch Novel) (A Touch Novel, 1)","Young Adult Fiction , Romance , General"
Dark Visions: The Strange Power; The Possessed; The Passion,"Young Adult Fiction , Horror"
Twisted,"Young Adult Fiction , Family , Parents"
Glass Houses,"Young Adult Fiction , Fantasy , General"
Geek Charming,"Young Adult Fiction , Romance , General"
The Secret Circle: The Captive Part II and The Power,"Young Adult Fiction , Fantasy , General"
"Eighth Grade Bites (Chronicles of Vladimir Tod, Book 1)","Young Adult Fiction , Fantasy , Contemporary"
California Dreaming (An A-List Novel #10),"Young Adult Fiction , Girls & Women"
Treasure Island (Barnes & Noble Classics),"Young Adult Fiction , Classics"
Girl Overboard (S.A.S.S.),"Young Adult Fiction , People & Places , General"
Silent to the Bone,"Young Adult Fiction , Family , Blended Families"
Exit Here.,"Young Adult Fiction , Social Themes , Emotions & Feelings"
The Grey King (The Dark is Rising Sequence),"Young Adult Fiction , Fantasy , General"
Cindy Ella,"Young Adult Fiction , Fairy Tales & Folklore , Adaptations"
Journey to the Centre of the Earth (Puffin Classics),"Young Adult Fiction , Classics"
"Julie of the Wolves (Julie of the Wolves, 1)","Young Adult Fiction , People & Places , United States , Native American"
Eyes of the Emperor (Readers Circle),"Young Adult Fiction , Historical , United States , 20th Century"
"Thirst No. 2: Deepest Desire, Instant Remorse","Young Adult Fiction , Fantasy , General"
Saving Juliet,"Young Adult Fiction , General"
The Minister's Daughter (Aesop Accolades (Awards)),"Young Adult Fiction , Historical , Europe"
"Peace, Love, and Baby Ducks","Young Adult Fiction , Girls & Women"
Airborn,"Young Adult Fiction , Fantasy , General"
A Brief Chapter in My Impossible Life,"Young Adult Fiction , Family , Parents"
Undercover (Laura Geringer Books (Hardcover)),"Young Adult Fiction , Romance , General"
Looks,"Young Adult Fiction , Social Themes , Emotions & Feelings"
City of the Beasts,"Young Adult Fiction , Fantasy , General"
The Perfect Boy,"Young Adult Fiction , Girls & Women"
"Stolen Secrets (Red Rock Mysteries, No. 2)","Young Adult Fiction , Art"
Ashes of Roses,"Young Adult Fiction , Historical , United States , 20th Century"
Eggs,"Young Adult Fiction , Family , Parents"
The Secret Life of Prince Charming,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Nothing But Drama (1) (Good Girlz),"Young Adult Fiction , Religious , Christian , General"
The Looking Glass Wars,"Young Adult Fiction , Fantasy , General"
The Dating Game #6: Parallel Parking (No. 6),"Young Adult Fiction , Girls & Women"
GOAL!: The Dream Begins,"Young Adult Fiction , Media Tie-In"
North of Beautiful (A Justina Chen Novel),"Young Adult Fiction , Girls & Women"
Fly on the Wall: How One Girl Saw Everything,"Young Adult Fiction , School & Education , General"
The Black Sheep,"Young Adult Fiction , Humorous , General"
Rash,"Young Adult Fiction , Law & Crime"
The Lonely Hearts Club,"Young Adult Fiction , Social Themes , Dating & Sex"
Just Like Martin,"Young Adult Fiction , General"
"Loves Me, Loves Me Not","Young Adult Fiction , Romance , General"
Take Me There,"Young Adult Fiction , Social Themes , Friendship"
Enthusiasm,"Young Adult Fiction , School & Education , General"
"Jerk, California","Young Adult Fiction , Family , Parents"
Waifs and Strays,"Young Adult Fiction , Fantasy , General"
"Speed Dating (The Dating Game, 5)","Young Adult Fiction , School & Education , General"
The Princess and the Hound,"Young Adult Fiction , Girls & Women"
My Little Phony,"Young Adult Fiction , Girls & Women"
Just Like That,"Young Adult Fiction , Social Themes , Emotions & Feelings"
True Friends (The Christy Miller Series #7),"Young Adult Fiction , Religious , Christian , General"
The Shadowmancer Returns: The Curse of Salamander Street,"Young Adult Fiction , Fantasy , General"
Perfect Chemistry (A Perfect Chemistry Novel),"Young Adult Fiction , Social Themes , Dating & Sex"
13: Thirteen Stories That Capture the Agony and Ecstasy of Being Thirteen,"Young Adult Fiction , Social Themes , General"
Rainbow High,"Young Adult Fiction , LGBT"
Crash into Me,"Young Adult Fiction , Social Themes , Friendship"
The Forbidden Game: The Hunter; The Chase; The Kill,"Young Adult Fiction , Horror"
What Every Girl (Except Me) Knows,"Young Adult Fiction , Family , Parents"
ChaseR: A Novel in E-mails,"Young Adult Fiction , Lifestyles , Country Life"
The Telling Pool,"Young Adult Fiction , Historical , Medieval"
Bloom,"Young Adult Fiction , Romance , General"
"Tenth Grade Bleeds: The Chronicles of Vladimir Tod, No.3","Young Adult Fiction , Fantasy , Contemporary"
LBD: It's a Girl Thing,"Young Adult Fiction , Girls & Women"
Nicola and the Viscount,"Young Adult Fiction , Historical , Europe"
Guardian Angel Getten (Guardian Angel Getten (Graphic Novels)),"Young Adult Fiction , Comics & Graphic Novels , Manga"
Sea Change,"Young Adult Fiction , People & Places , United States , General"
"The Van Alen Legacy (Blue Bloods, Book 4)","Young Adult Fiction , Fantasy , General"
Sure Fire,"Young Adult Fiction , Action & Adventure , General"
Home of the Braves,"Young Adult Fiction , Social Themes , Friendship"
The Other Side of Truth,"Young Adult Fiction , Historical , Africa"
Hawksong: The Kiesha'ra: Volume One,"Young Adult Fiction , Legends, Myths, Fables , General"
"Jack's New Power: Stories from a Caribbean Year (Jack Henry, 4)","Young Adult Fiction , Social Themes , General"
Stealing South: A Story of the Underground Railroad,"Young Adult Fiction , Historical , United States , 19th Century"
Dream Factory,"Young Adult Fiction , Romance , General"
"Game and the Glory, The","Young Adult Fiction , Sports & Recreation , General"
Resurrection Men,"Young Adult Fiction , Historical , Europe"
Waiting for You,"Young Adult Fiction , Family , Marriage & Divorce"
Jack's Run,"Young Adult Fiction , Family , Siblings"
The Red Queen's Daughter,"Young Adult Fiction , Historical , Europe"
Suck It Up (Suck It Up Series),"Young Adult Fiction , Paranormal, Occult & Supernatural"
A String in the Harp,"Young Adult Fiction , Fantasy , General"
"Sweet Little Lies (L.A. Candy, 2)","Young Adult Fiction , Performing Arts , Television & Radio"
Fallen,"Young Adult Fiction , Romance , General"
"Sugar and Spice (L.A. Candy, 3)","Young Adult Fiction , Performing Arts , Television & Radio"
"City of Glass (The Mortal Instruments, Book 3)","Young Adult Fiction , Fantasy , General"
"Only the Good Spy Young (Gallagher Girls, 4)","Young Adult Fiction , Mysteries & Detective Stories"
Return to Paradise (A Leaving Paradise Novel),"Young Adult Fiction , Romance , General"
"Changeling (Sweep, No. 8)","Young Adult Fiction , Fantasy , General"
Beastly (Kendra Chronicles),"Young Adult Fiction , Fantasy , General"
17: A Novel in Prose Poems,"Young Adult Fiction , Social Themes , General"
Just So Stories,"Young Adult Fiction , Classics"
Boy Crazy,"Young Adult Fiction , Romance , General"
Summer Girls,"Young Adult Fiction , Romance , General"
Flirting with Boys,"Young Adult Fiction , Romance , General"
The Dangerous Voyage (Time Navigators Series #1),"Young Adult Fiction , General"
"The Candidates (Delcroix Academy, Book 1)","Young Adult Fiction , Fantasy , General"
"Infidel (The Lost Books, Book 2) (The Books of History Chronicles)","Young Adult Fiction , Fantasy , General"
Stravaganza City Of Masks,"Young Adult Fiction , Fantasy , Historical"
The Quillan Games (7) (Pendragon),"Young Adult Fiction , Fantasy , General"
Ruler of the Realm (Faerie Wars Chronicles),"Young Adult Fiction , Fantasy , General"
The Fetch,"Young Adult Fiction , Historical , Europe"
The Genius Wars,"Young Adult Fiction , Science Fiction , General"
Girl v. Boy,"Young Adult Fiction , School & Education , General"
"Demon Thief (The Demonata, 2)","Young Adult Fiction , Horror"
The Rivers of Zadaa (6) (Pendragon),"Young Adult Fiction , Fantasy , General"
"Abarat: Days of Magic, Nights of War","Young Adult Fiction , Fantasy , General"
Travels With Gannon and Wyatt: Botswana,"Young Adult Fiction , Interactive Adventures"
"The Extraordinary Secrets of April, May, & June","Young Adult Fiction , Girls & Women"
"Staying Pure (Payton Skky Series, 1) (Volume 1)","Young Adult Fiction , Religious , Christian , General"
Sweethearts,"Young Adult Fiction , Family , Parents"
Dear Baby Girl,"Young Adult Fiction , Religious , General"
Princesses Don't Sweat,"Young Adult Fiction , Humorous , General"
Before We Were Free (Laurel-Leaf Books Readers Circle),"Young Adult Fiction , Social Themes , General"
"Cirque Du Freak: Killers of the Dawn: Book 9 in the Saga of Darren Shan (Cirque Du Freak, 9)","Young Adult Fiction , Horror"
Born to Rock,"Young Adult Fiction , Family , Parents"
Scrambled Eggs at Midnight,"Young Adult Fiction , Romance , General"
Sometimes Love Isn't Enough (Lurlene McDaniel Books),"Young Adult Fiction , Social Themes , General"
Boy Proof,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Frankenstein (Barnes & Noble Classics),"Young Adult Fiction , Horror"
Falcondance: The Kiesha'ra: Volume Three,"Young Adult Fiction , Fantasy , General"
"Glee: The Beginning: An Original Novel (Glee, 1)","Young Adult Fiction , Performing Arts , General"
The Call of the Wild (Enriched Classics (Washington Square)),"Young Adult Fiction , Classics"
Tough Enough (Dawson's Creek),"Young Adult Fiction , Media Tie-In"
Under The Baseball Moon,"Young Adult Fiction , People & Places , United States , Hispanic & Latino"
She's a Witch Girl,"Young Adult Fiction , Fantasy , General"
Owl in Love,"Young Adult Fiction , Fantasy , General"
Girl at Sea,"Young Adult Fiction , Girls & Women"
Nobody Else Has to Know (Laurel-Leaf Books),"Young Adult Fiction , Family , General"
The Fashion Disaster That Changed My Life,"Young Adult Fiction , Humorous , General"
One of Those Hideous Books Where the Mother Dies,"Young Adult Fiction , Family , Parents"
"Virals (Virals, Book 1)","Young Adult Fiction , Science Fiction , General"
"Hush, Hush","Young Adult Fiction , Fantasy , General"
Max: A Maximum Ride Novel,"Young Adult Fiction , Science Fiction , General"
Stormbreaker (Alex Rider),"Young Adult Fiction , Action & Adventure , General"
"Crescendo (The Hush, Hush Saga)","Young Adult Fiction , Fantasy , General"
Whispering Brook Farm (Whispering Brook Series),"Young Adult Fiction , Action & Adventure , General"
Mystery Isle,"Young Adult Fiction , Family , Multigenerational"
"Mates, Dates, and Diamond Destiny","Young Adult Fiction , Girls & Women"
Blind Sighted,"Young Adult Fiction , Social Themes , General"
Dizzy,"Young Adult Fiction , Family , Parents"
Eagle Strike (Alex Rider),"Young Adult Fiction , Action & Adventure , General"
The Iron King,"Young Adult Fiction , Fantasy , General"
Stripes of the Sidestep Wolf,"Young Adult Fiction , Family , General"
I Conquer Britain,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Child X,"Young Adult Fiction , Family , General"
The Eternal Kiss: 13 Vampire Tales of Blood and Desire,"Young Adult Fiction , Fantasy , General"
Hero,"Young Adult Fiction , Fantasy , General"
"Nick of Time: A Nick McIver Time Adventure (Nick McIver Adventures Through Time, 1)","Young Adult Fiction , Historical , Europe"
Dirty Liar,"Young Adult Fiction , Family , Parents"
How to Ruin My Teenage Life (How to Ruin a Summer Vacation Novel),"Young Adult Fiction , Social Themes , General"
Escape from Earth: New Adventures in Space,"Young Adult Fiction , Science Fiction , General"
"Come Sing, Jimmy Jo (A Puffin Novel)","Young Adult Fiction , Historical , United States , General"
Murkmere,"Young Adult Fiction , Fantasy , General"
Last Sacrifice,"Young Adult Fiction , Fantasy , General"
The Gift (Witch & Wizard),"Young Adult Fiction , Fantasy , General"
"The Young Bond Series, Book One: SilverFin (A James Bond Adventure, new cover) (A James Bond Adventure, 1)","Young Adult Fiction , Action & Adventure , General"
"Witch & Wizard (Witch & Wizard, 1)","Young Adult Fiction , Fantasy , General"
"I Am Number Four (Lorien Legacies, Book 1) (Lorien Legacies, 1)","Young Adult Fiction , Science Fiction , General"
Night Star: A Novel (The Immortals),"Young Adult Fiction , Fantasy , General"
The Long Way Home (The Homelanders),"Young Adult Fiction , Action & Adventure , General"
Totally Free (Laurel Shadrach Series),"Young Adult Fiction , Religious , Christian , General"
"Absolutely Worthy (Laurel Shadrach Series, 4)","Young Adult Fiction , Religious , Christian , General"
Luv @ First Site (TodaysGirls.com #5),"Young Adult Fiction , Girls & Women"
An Acquaintance with Darkness (Great Episodes),"Young Adult Fiction , Historical , General"
Lost It,"Young Adult Fiction , Social Themes , Friendship"
Beautiful Creatures,"Young Adult Fiction , Fantasy , General"
Cirque Du Freak #8: Allies of the Night: Book 8 in the Saga of Darren Shan,"Young Adult Fiction , Horror"
Thou Shalt Not Dump the Skater Dude (Splashproof edition),"Young Adult Fiction , Social Themes , Friendship"
"My Most Excellent Year: A Novel of Love, Mary Poppins, and Fenway Park","Young Adult Fiction , Humorous , General"
Skinned (Skinned Trilogy (Quality)),"Young Adult Fiction , Science Fiction , General"
The Dating Diaries,"Young Adult Fiction , Romance , General"
No Time to Die and the Deep End of Fear (Dark Secrets #2),"Young Adult Fiction , Horror"
Once Upon a Prom #3: Date,"Young Adult Fiction , Romance , General"
Are You in the House Alone?,"Young Adult Fiction , Girls & Women"
Wired,"Young Adult Fiction , Science Fiction , General"
The Off Season,"Young Adult Fiction , Family , General"
You Just Can't Get Enough (Carlyles Gossip Girl),"Young Adult Fiction , School & Education , Boarding School & Prep School"
"Gossip Girl: The Carlyles: Take a Chance on Me (Gossip Girl: The Carlyles, 3)","Young Adult Fiction , Girls & Women"
The A-List: Hollywood Royalty #2: Sunset Boulevard,"Young Adult Fiction , Performing Arts , Film"
"The A-List: Hollywood Royalty (The A-List: Hollywood Royalty, 1)","Young Adult Fiction , Performing Arts , General"
Devoured,"Young Adult Fiction , Fantasy , General"
Intensely Alice (21),"Young Adult Fiction , Social Themes , Friendship"
"Surprise Endings - CM#4 (The Christy Miller Series, Book 4)","Young Adult Fiction , General"
"The Riddle (Pellinor, Book 2)","Young Adult Fiction , Fantasy , General"
The First Horse I See,"Young Adult Fiction , Girls & Women"
"Heist Society (A Heist Society Novel, 1)","Young Adult Fiction , Family , General"
Kiss & Blog: A Novel,"Young Adult Fiction , Computers & Digital Media"
The War of Jenkins' Ear (Paperstar),"Young Adult Fiction , Social Themes , Friendship"
"Leonardo's Shadow: Or, My Astonishing Life as Leonardo da Vinci's Servant","Young Adult Fiction , Historical , Renaissance"
Hate List,"Young Adult Fiction , Social Themes , Bullying"
"Fang: A Maximum Ride Novel (Maximum Ride, 6)","Young Adult Fiction , Science Fiction , General"
The Awakening (Darkest Powers),"Young Adult Fiction , Fantasy , General"
"The Scorch Trials (Maze Runner, Book Two)","Young Adult Fiction , Science Fiction , General"
"Mixed Bags (Carter House Girls, Book 1)","Young Adult Fiction , Religious , Christian , General"
Alfred Hitchcock's Daring Detectives,"Young Adult Fiction , General"
"Mates, Dates, and Sequin Smiles (Mates, Dates Series)","Young Adult Fiction , Romance , General"
"Stop in the Name of Pants! (Confessions of Georgia Nicolson, Book 9)","Young Adult Fiction , Girls & Women"
The Far Side of Evil,"Young Adult Fiction , Girls & Women"
Haters,"Young Adult Fiction , Girls & Women"
Stolen Children,"Young Adult Fiction , Family , Parents"
London Calling,"Young Adult Fiction , Family , General"
Envy (Luxe),"Young Adult Fiction , Historical , United States , 19th Century"
"Splendor (Luxe, 4)","Young Adult Fiction , Historical , United States , General"
Brooklyn Rose,"Young Adult Fiction , Historical , United States , 20th Century"
"The Young Bond Series, Book Two: Blood Fever (A James Bond Adventure, new cover)","Young Adult Fiction , Action & Adventure , General"
"Strange Angels (Strange Angels, Book 1)","Young Adult Fiction , Fantasy , General"
"Jealousy (Strange Angels, Book 3)","Young Adult Fiction , Horror"
"Betrayals (Strange Angels, Book 2)","Young Adult Fiction , Fantasy , General"
A Wrinkle in Time (A Wrinkle in Time Quintet),"Young Adult Fiction , Science Fiction , General"
A Wind in the Door (A Wrinkle in Time Quintet),"Young Adult Fiction , Science Fiction , General"
Stargirl (Stargirl Series),"Young Adult Fiction , Social Themes , Peer Pressure"
"The Last Apprentice: Curse of the Bane (Book 2) (Last Apprentice, 2)","Young Adult Fiction , Fantasy , Dark Fantasy"
Lament: The Faerie Queen's Deception,"Young Adult Fiction , Fantasy , General"
Escape from Memory,"Young Adult Fiction , Action & Adventure , General"
The Cat Ate My Gymsuit (Puffin Modern Classics),"Young Adult Fiction , Family , General"
Girl Overboard (A Justina Chen Novel),"Young Adult Fiction , People & Places , United States , Asian American"
Everyone's a Critic (Drama!),"Young Adult Fiction , Humorous , General"
Thirteen (The Winnie Years),"Young Adult Fiction , Romance , General"
Heaven Looks a Lot Like the Mall,"Young Adult Fiction , Girls & Women"
The Great Wide Sea,"Young Adult Fiction , Family , Siblings"
The Nature of Jade,"Young Adult Fiction , Family , General"
Pendragon Before the War (Book One of the Travelers),"Young Adult Fiction , Fantasy , General"
Ingo,"Young Adult Fiction , Fantasy , General"
"Witch & Wizard (Witch & Wizard, 1)","Young Adult Fiction , Fantasy , General"
Top Ten Uses for an Unworn Prom Dress,"Young Adult Fiction , Family , General"
Tainted Love: A Nannies Novel,"Young Adult Fiction , Careers, Occupations, Internships"
"Family Affairs (Secrets of My Hollywood Life, 3)","Young Adult Fiction , Girls & Women"
Thirsty,"Young Adult Fiction , Horror"
When Irish Guys Are Smiling (S.A.S.S.),"Young Adult Fiction , Family , General"
"Once Dead, Twice Shy (Madison Avery, Book 1)","Young Adult Fiction , Fantasy , General"
The Boxer (Sunburst Book),"Young Adult Fiction , Historical , United States , 19th Century"
"Fragile Eternity (Wicked Lovely, Book 3)","Young Adult Fiction , Fantasy , General"
"Mates, Dates, and Chocolate Cheats (Mates, Dates Series)","Young Adult Fiction , Social Themes , Emotions & Feelings"
Red Moon at Sharpsburg,"Young Adult Fiction , Historical , United States , Civil War Period (1850-1877)"
Dragonhaven,"Young Adult Fiction , Fantasy , General"
"Tamar: A Novel of Espionage, Passion, and Betrayal","Young Adult Fiction , Historical , Military & Wars"
"I Am Number Four Movie Tie-in Edition (Lorien Legacies, 1)","Young Adult Fiction , Science Fiction , General"
The Winter Room,"Young Adult Fiction , People & Places , Europe"
Oh. My. Gods.,"Young Adult Fiction , Fantasy , General"
Suite Scarlett,"Young Adult Fiction , Family , General"
Undesired Princess and the Enchanted Bunny,"Young Adult Fiction , Fantasy , General"
Every Soul A Star,"Young Adult Fiction , Technology"
The Wind Singer,"Young Adult Fiction , General"
"Seeing Redd: The Looking Glass Wars, Book Two","Young Adult Fiction , Fantasy , General"
Perfect Mistake (Privilege),"Young Adult Fiction , Mysteries & Detective Stories"
"Honey, Baby, Sweetheart","Young Adult Fiction , Family , Parents"
The Fat Girl,"Young Adult Fiction , Social Themes , Emotions & Feelings"
The Dangerous Days of Daniel X,"Young Adult Fiction , Science Fiction , General"
Marcelo in the Real World,"Young Adult Fiction , Romance , General"
Prom Nights from Hell,"Young Adult Fiction , Fantasy , General"
Sweet Deceit (Privilege),"Young Adult Fiction , School & Education , General"
The Boy From the Basement,"Young Adult Fiction , Family , Orphans & Foster Homes"
Shark Girl,"Young Adult Fiction , Social Themes , New Experience"
Other Bells for Us to Ring,"Young Adult Fiction , Holidays & Celebrations"
Girl in Development (Splashproof ed),"Young Adult Fiction , Social Themes , Friendship"
Williwaw!,"Young Adult Fiction , Action & Adventure , General"
Yoki Koto Kiku,"Young Adult Fiction , Comics & Graphic Novels , Manga"
The Everafter,"Young Adult Fiction , Social Themes , Death, Grief, Bereavement"
Being Nikki,"Young Adult Fiction , Performing Arts , General"
"M. C. Higgins, the Great","Young Adult Fiction , Family , General"
The Shadow at Evening (The Lamb among the Stars),"Young Adult Fiction , Religious , Christian , General"
The Conch Bearer (Brotherhood of the Conch),"Young Adult Fiction , Action & Adventure , General"
Pawns,"Young Adult Fiction , Mysteries & Detective Stories"
"Bec (The Demonata, No. 4) (The Demonata, 4)","Young Adult Fiction , Horror"
Burning of the Big Top (High Adventure Book),"Young Adult Fiction , General"
Something Like Fate,"Young Adult Fiction , School & Education , General"
Endless Summer: The Boys Next Door; Endless Summer (Romantic Comedies (Paperback)),"Young Adult Fiction , Humorous , General"
"Before Midnight: A Retelling of ""Cinderella"" (Once upon a Time)","Young Adult Fiction , Fairy Tales & Folklore , Adaptations"
"Golden: A Retelling of ""Rapunzel"" (Once Upon a Time)","Young Adult Fiction , Fantasy , General"
In Your Room,"Young Adult Fiction , Lifestyles , City & Town Life"
Eternal (Tantalize),"Young Adult Fiction , Horror"
Dragonsong (Harper Hall Trilogy),"Young Adult Fiction , Fantasy , General"
"Flawless (Pretty Little Liars, Book 2) (TV Tie-In)","Young Adult Fiction , Social Themes , Friendship"
Boost,"Young Adult Fiction , Social Themes , Drugs, Alcohol, Substance Abuse"
Immortal,"Young Adult Fiction , Fantasy , General"
Wish You Were Dead (The Thrillogy),"Young Adult Fiction , Mysteries & Detective Stories"
The Faerie Path #2: The Lost Queen: Book Two of The Faerie Path,"Young Adult Fiction , Fantasy , General"
Scorpia Rising (Alex Rider),"Young Adult Fiction , Action & Adventure , General"
"My Brother, My Sister, and I","Young Adult Fiction , Family , General"
The Boy on the Beach,"Young Adult Fiction , General"
The Crow: The Third Book of Pellinor (Pellinor Series),"Young Adult Fiction , Fantasy , General"
"The Rising, The new Kid: Book Two (The New Kid Series)","Young Adult Fiction , Fantasy , General"
"The Lost Queen (Faerie Path, No. 2)","Young Adult Fiction , Fantasy , General"
The Seventh Daughter (The Faerie Path #3),"Young Adult Fiction , Fantasy , General"
Hourglass (Evernight),"Young Adult Fiction , Fantasy , General"
Brain Jack,"Young Adult Fiction , Science Fiction , General"
High School Bites: The Lucy Chronicles,"Young Adult Fiction , Horror"
"Rumors (Luxe, Book 2)","Young Adult Fiction , Historical , United States , 19th Century"
Truesight (Truesight Trilogy),"Young Adult Fiction , Science Fiction , General"
Those Girls,"Young Adult Fiction , School & Education , General"
The Death by Bikini Mysteries (The Death by ... Mysteries),"Young Adult Fiction , Law & Crime"
A Tale of Two Pretties (Clique),"Young Adult Fiction , Girls & Women"
Angels in Pink: Raina's Story (Angels in Pink Series),"Young Adult Fiction , Family , Siblings"
First Kisses 1: Trust Me,"Young Adult Fiction , Romance , General"
Angel of Mercy (Mercy Trilogy),"Young Adult Fiction , Romance , General"
Jinx,"Young Adult Fiction , Fantasy , General"
Pop Princess,"Young Adult Fiction , Family , General"
"Movers & Fakers (Alphas, No. 2)","Young Adult Fiction , Girls & Women"
"Reach for the Stars (Girls Only!, Book 4)","Young Adult Fiction , Girls & Women"
Blessed (Tantalize),"Young Adult Fiction , Romance , General"
Charmed and Dangerous,"Young Adult Fiction , Girls & Women"
"I Like Him, He Likes Her: Alice Alone; Simply Alice; Patiently Alice","Young Adult Fiction , Family , General"
Leaving Fishers,"Young Adult Fiction , Religious , General"
"Glimmerglass (Faeriewalker, Book 1)","Young Adult Fiction , Girls & Women"
Hunger (Gone),"Young Adult Fiction , Horror"
Heroes of the Valley,"Young Adult Fiction , Historical , Medieval"
Poppy's Return,"Young Adult Fiction , Animals , Pets"
Bleed,"Young Adult Fiction , Social Themes , General"
Through a Brief Darkness,"Young Adult Fiction , General"
"Stargazer (Evernight, 2)","Young Adult Fiction , Fantasy , General"
"Double Cross (Robot Wars, Book 2)","Young Adult Fiction , Fantasy , General"
What to Do When Your Best Friend Hates You (GENNY IN A BOTTLE),"Young Adult Fiction , Fantasy , General"
Beautiful Disaster (Privilege),"Young Adult Fiction , Mysteries & Detective Stories"
Family Affairs (Secrets of My Hollywood Life),"Young Adult Fiction , Girls & Women"
Last Christmas: The Private Prequel,"Young Adult Fiction , School & Education , General"
